year,org,ein,class,group_id_guess,name,new_group_id,remove,final_id
2011,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_6,BETTY BARRETT,,,52-2121856_6
2010,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_6,BETTY BARRETT,,,52-2121856_6
2009,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_7,Peter Ferrara,,,52-2121856_7
2008,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_7,PETER FERRARA,,,52-2121856_7
2007,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_7,PETER FERRARA,,,52-2121856_7
2006,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_7,PETER FERRARA,,,52-2121856_7
2005,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_7,PETER FERRARA,,,52-2121856_7
2004,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_7,PETER FERRARA,,,52-2121856_7
2003,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_7,PETER FERRARA,,,52-2121856_7
2002,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_7,PETER FERRARA,,,52-2121856_7
2001,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_7,PETER FERRARA,,,52-2121856_7
2000,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_7,PETER FERRARA,,,52-2121856_7
1999,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_7,PETER FERRARA,,,52-2121856_7
2007,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_8,WENDY BORCHERDT,52-2121856_5,,52-2121856_5
2006,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_8,WENDY BORCHERDT,52-2121856_5,,52-2121856_5
2006,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_9,ROBERT B. CARLESON,,,52-2121856_9
2005,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_9,ROBERT B. CARLESON,,,52-2121856_9
2004,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_9,ROBERT B. CARLESON,,,52-2121856_9
2003,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_9,ROBERT B. CARLESON,,,52-2121856_9
2002,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_9,ROBERT B. CARLESON,,,52-2121856_9
2001,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_9,ROBERT B CARLESON,,,52-2121856_9
2000,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_9,ROBERT B. CARLESON,,,52-2121856_9
1999,AMERICAN CONSTITUTIONAL RIGHTS UNION,52-2121856,officers,52-2121856_9,ROBERT B. CARLESON,,,52-2121856_9
2011,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_0,Dave Merfin,,,52-2328209_0
2010,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_0,DAVE MERFIN,,,52-2328209_0
2009,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_0,DAVE MERFIN,,,52-2328209_0
2008,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_0,DAVE MERFIN,,,52-2328209_0
2007,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_0,DAVE MERFIN,,,52-2328209_0
2011,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_1,John Pilkington,,,52-2328209_1
2011,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_2,Ken Hunter,,,52-2328209_2
2010,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_3,DEWEY BARLETT JR,,,52-2328209_3
2009,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_3,DEWEY BARLETT JR,,,52-2328209_3
2008,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_3,DEWEY BARLETT JR,,,52-2328209_3
2007,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_3,DEWEY BARLETT JR,,,52-2328209_3
2006,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_3,DEWEY BARLETT JR,,,52-2328209_3
2010,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_4,BOB SULLIVAN JR,,,52-2328209_4
2009,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_4,BOB SULLIVAN JR,,,52-2328209_4
2008,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_4,BOB SULLIVAN JR,,,52-2328209_4
2007,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_4,BOB SULLIVAN JR,,,52-2328209_4
2006,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_4,BOB SULLIVAN JR,,,52-2328209_4
2006,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_5,MIKE CANTRELL,,,52-2328209_5
2005,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_6,BARRY RUSSELL,,,52-2328209_6
2005,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_7,ROBERT MCDOUGALL,,,52-2328209_7
2005,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_8,THOMAS STEWART,,,52-2328209_8
2005,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_8,THOMAS SYLTE,52-2328209_10,,52-2328209_10
2005,NATIONAL STRIPPER WELL ASSOCIATION,52-2328209,officers,52-2328209_9,HAROLD HAMM,,,52-2328209_9
2007,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas E Donilon,53-0045720_113,,53-0045720_113
2018,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas J Donohue,,,53-0045720_0
2017,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas J Donohue,,,53-0045720_0
2016,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas J Donohue,,,53-0045720_0
2015,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas J Donohue,,,53-0045720_0
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas J Donohue,,,53-0045720_0
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas J Donohue,,,53-0045720_0
2012,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas J Donohue,,,53-0045720_0
2011,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas J Donohue,,,53-0045720_0
2010,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas J Donohue,,,53-0045720_0
2009,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas J Donohue,,,53-0045720_0
2008,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas Donohue,,,53-0045720_0
2007,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas Donohue,,,53-0045720_0
2006,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas Donohue,,,53-0045720_0
2005,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas Donohue,,,53-0045720_0
2004,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas Donohue,,,53-0045720_0
2004,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas J. Donohue,,,53-0045720_0
2003,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_0,Thomas Donohue,,,53-0045720_0
2008,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_1,Agnes Warfield,,,53-0045720_1
2018,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_1,Agnes Warfield-Blanc,,,53-0045720_1
2017,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_1,Agnes Warfield-Blanc,,,53-0045720_1
2016,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_1,Agnes Warfield-Blanc,,,53-0045720_1
2015,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_1,Agnes Warfield-Blanc,,,53-0045720_1
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_1,Agnes Warfield-Blanc,,,53-0045720_1
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_1,Agnes Warfield-Blanc,,,53-0045720_1
2012,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_1,Agnes Warfield-Blanc,,,53-0045720_1
2011,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_1,Agnes Warfield-Blanc,,,53-0045720_1
2010,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_1,Agnes Warfield-Blanc,,,53-0045720_1
2009,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_1,Agnes Warfield-Blanc,,,53-0045720_1
2018,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_10,Harry C Alford,,,53-0045720_10
2017,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_10,Harry C Alford,,,53-0045720_10
2016,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_10,Harry C Alford,,,53-0045720_10
2015,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_10,Harry C Alford,,,53-0045720_10
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_10,Harry C Alford,,,53-0045720_10
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_10,Harry C Alford,,,53-0045720_10
2012,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_10,Harry C Alford,,,53-0045720_10
2008,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_10,Harry C Alford,,,53-0045720_10
2018,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_11,Anthony J Allott,,,53-0045720_11
2017,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_11,Anthony J Allott,,,53-0045720_11
2016,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_11,Anthony J Allott,,,53-0045720_11
2015,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_11,Anthony J Allott,,,53-0045720_11
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_11,Anthony J Allott,,,53-0045720_11
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_11,Anthony J Allott,,,53-0045720_11
2012,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_11,Anthony J Allott,,,53-0045720_11
2018,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_12,Stewart Alvarez,,,53-0045720_12
2017,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_12,Stewart Alvarez,,,53-0045720_12
2016,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_12,Stewart Alvarez,,,53-0045720_12
2015,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_12,Stewart Alvarez,,,53-0045720_12
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_12,Stewart Alvarez,,,53-0045720_12
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_12,Stewart Alvarez,,,53-0045720_12
2012,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_12,Stewart Alvarez,,,53-0045720_12
2008,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_12,Steve Van Andel,53-0045720_110,,53-0045720_110
2018,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_12,Scott Anderson,53-0045720_111,,53-0045720_111
2017,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_12,Scott Anderson,53-0045720_111,,53-0045720_111
2016,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_12,Scott Anderson,53-0045720_111,,53-0045720_111
2015,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_12,Scott Anderson,53-0045720_111,,53-0045720_111
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_12,Scott Anderson,53-0045720_111,,53-0045720_111
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_12,Scott Anderson,53-0045720_111,,53-0045720_111
2008,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_12,Steven C Anderson,53-0045720_111,,53-0045720_111
2018,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_13,Lee R Anderson Sr,,,53-0045720_13
2017,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_13,Lee R Anderson Sr,,,53-0045720_13
2016,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_13,Lee R Anderson Sr,,,53-0045720_13
2015,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_13,Lee R Anderson Sr,,,53-0045720_13
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_13,Lee R Anderson Sr,,,53-0045720_13
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_13,Lee R Anderson Sr,,,53-0045720_13
2018,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_14,John W Bachmann,,,53-0045720_14
2017,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_14,John W Bachmann,,,53-0045720_14
2016,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_14,John W Bachmann,,,53-0045720_14
2015,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_14,John W Bachmann,,,53-0045720_14
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_14,John W Bachmann,,,53-0045720_14
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_14,John W Bachmann,,,53-0045720_14
2012,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_14,John W Bachmann,,,53-0045720_14
2011,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_14,John W Bachmann,,,53-0045720_14
2008,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_14,John W Bachmann,,,53-0045720_14
2018,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_15,Richard H Bagger,,,53-0045720_15
2017,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_15,Richard H Bagger,,,53-0045720_15
2016,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_15,Richard H Bagger,,,53-0045720_15
2015,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_15,Richard H Bagger,,,53-0045720_15
2018,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_16,Arnold Baker,,,53-0045720_16
2017,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_16,Arnold Baker,,,53-0045720_16
2016,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_16,Arnold Baker,,,53-0045720_16
2018,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_17,Gene Barr,,,53-0045720_17
2017,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_17,Gene Barr,,,53-0045720_17
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_18,Shannon DiBan,,,53-0045720_18
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_18,Shannon DiBan,,,53-0045720_18
2012,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_18,Shannon DiBan,,,53-0045720_18
2008,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_18,Shannon DiBan,,,53-0045720_18
2017,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_18,Shannon D DiBari,,,53-0045720_18
2016,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_18,Shannon D DiBari,,,53-0045720_18
2015,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_18,Shannon D DiBari,,,53-0045720_18
2011,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_18,Shannon DiBari,,,53-0045720_18
2010,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_18,Shannon DiBari,,,53-0045720_18
2009,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_18,Shannon DiBari,,,53-0045720_18
2016,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_19,Robert B Josten,53-0045720_114,,53-0045720_114
2015,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_19,Robert B Josten,53-0045720_114,,53-0045720_114
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_19,Robert B Josten,53-0045720_114,,53-0045720_114
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_19,Robert B Josten,53-0045720_114,,53-0045720_114
2011,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_19,Robert B Josten,53-0045720_114,,53-0045720_114
2010,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_19,Robert B Josten,53-0045720_114,,53-0045720_114
2009,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_19,Robert B Josten,53-0045720_114,,53-0045720_114
2008,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_19,Robert Josten,53-0045720_114,,53-0045720_114
2007,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_19,Robert Josten,53-0045720_114,,53-0045720_114
2006,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_19,Robert Josten,53-0045720_114,,53-0045720_114
2005,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_19,Robert Josten,53-0045720_114,,53-0045720_114
2004,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_19,Robert Josten,53-0045720_114,,53-0045720_114
2003,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_19,Robert Bruce Josten,53-0045720_114,,53-0045720_114
2018,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_2,Suzanne P Clark,,,53-0045720_2
2017,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_2,Suzanne P Clark,,,53-0045720_2
2016,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_2,Suzanne P Clark,,,53-0045720_2
2006,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_2,Suzanne Clark,,,53-0045720_2
2005,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_2,Suzanne Clark,,,53-0045720_2
2004,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_2,Suzanne Clark,,,53-0045720_2
2003,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_2,Suzanne Clark,,,53-0045720_2
2016,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_20,Robert J Engstrom,,,53-0045720_20
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_20,Robert J Engstrom,,,53-0045720_20
2012,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_20,Robert J Engstrom,,,53-0045720_20
2015,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_21,David Adkisson,,,53-0045720_21
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_21,David Adkisson,,,53-0045720_21
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_21,David Adkisson,,,53-0045720_21
2012,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_21,David Adkisson,,,53-0045720_21
2015,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_22,Charles E Barnes Sr,,,53-0045720_22
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_22,Charles E Barnes Sr,,,53-0045720_22
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_22,Charles E Barnes Sr,,,53-0045720_22
2012,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_22,Charles E Barnes,,,53-0045720_22
2010,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_22,Charles E Barnes Sr,,,53-0045720_22
2009,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_22,Charles E Barnes Sr,,,53-0045720_22
2015,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_23,Hector V Barreto,,,53-0045720_23
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_23,Hector V Barreto,,,53-0045720_23
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_23,Hector V Barreto,,,53-0045720_23
2012,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_23,Hector V Barreto,,,53-0045720_23
2008,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_24,David Chavem,,,53-0045720_24
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_24,David C Chavern,,,53-0045720_24
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_24,David C Chavern,,,53-0045720_24
2012,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_24,David Chavern,,,53-0045720_24
2011,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_24,David Chavern,,,53-0045720_24
2010,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_24,David Chavern,,,53-0045720_24
2009,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_24,David Chavern,,,53-0045720_24
2007,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_24,David Chavern,,,53-0045720_24
2008,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_24,Daniel Christman,53-0045720_112,,53-0045720_112
2014,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_25,Ryan Meyers,,,53-0045720_25
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_26,Lane Beattie,,,53-0045720_26
2012,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_26,Lane Beattie,,,53-0045720_26
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_27,Kathy G Beckett,,,53-0045720_27
2012,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_27,Kathy G Beckett,,,53-0045720_27
2013,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_28,Thomas D Bell Jr,,,53-0045720_28
2012,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_28,Thomas D Bell,,,53-0045720_28
2011,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA,53-0045720,officers,53-0045720_28,Thomas D Bell Jr,,,53-0045720_28
