org,year,name,position,normalized_name,first,last,middle
SOUTH CAROLINA POLICY COUNCIL,1998,GERALD P. DICKINSON,,GERALD P DICKINSON,GERALD,DICKINSON,P
SOUTH CAROLINA POLICY COUNCIL,1998,E. ASHLEY LANDESS,,E ASHLEY LANDESS,E,LANDESS,ASHLEY
SOUTH CAROLINA POLICY COUNCIL,1998,C. C. GUY,,C C GUY,C,GUY,C
SOUTH CAROLINA POLICY COUNCIL,1998,JAKE RASOR,,JAKE RASOR,JAKE,RASOR,
SOUTH CAROLINA POLICY COUNCIL,1998,JOE WILLIS,,JOE WILLIS,JOE,WILLIS,
SOUTH CAROLINA POLICY COUNCIL,1998,THOMAS MULLIKIN,,THOMAS MULLIKIN,THOMAS,MULLIKIN,
AMERICANS FOR TAX REFORM,2018,Grover G Norquist,President,GROVER G NORQUIST,GROVER,NORQUIST,G
AMERICANS FOR TAX REFORM,2018,Megan Worley,Vice President of Finance,MEGAN WORLEY,MEGAN,WORLEY,
AMERICANS FOR TAX REFORM,2018,Peter Balkin,Vice President,PETER BALKIN,PETER,BALKIN,
AMERICANS FOR TAX REFORM,2018,Karen Kerrigan,Secretary,KAREN KERRIGAN,KAREN,KERRIGAN,
AMERICANS FOR TAX REFORM,2017,Grover G Norquist,President,GROVER G NORQUIST,GROVER,NORQUIST,G
AMERICANS FOR TAX REFORM,2017,Megan Worley,Vice President of Finance,MEGAN WORLEY,MEGAN,WORLEY,
AMERICANS FOR TAX REFORM,2017,Peter Balkin,Vice President,PETER BALKIN,PETER,BALKIN,
AMERICANS FOR TAX REFORM,2017,Karen Kerrigan,Secretary,KAREN KERRIGAN,KAREN,KERRIGAN,
AMERICANS FOR TAX REFORM,2016,GROVER G NORQUIST,PRESIDENT,GROVER G NORQUIST,GROVER,NORQUIST,G
AMERICANS FOR TAX REFORM,2016,MEGAN WORLEY,VP OF FINANCE,MEGAN WORLEY,MEGAN,WORLEY,
AMERICANS FOR TAX REFORM,2016,PETER BALKIN,VICE PRESIDENT,PETER BALKIN,PETER,BALKIN,
AMERICANS FOR TAX REFORM,2016,KAREN KERRIGAN,SECRETARY,KAREN KERRIGAN,KAREN,KERRIGAN,
AMERICANS FOR TAX REFORM,2015,GROVER G NORQUIST,PRESIDENT,GROVER G NORQUIST,GROVER,NORQUIST,G
AMERICANS FOR TAX REFORM,2015,CHRISTOPHER BUTLER,CHIEF OF STAFF,CHRISTOPHER BUTLER,CHRISTOPHER,BUTLER,
AMERICANS FOR TAX REFORM,2015,PETER BALKIN,VICE PRESIDENT,PETER BALKIN,PETER,BALKIN,
AMERICANS FOR TAX REFORM,2015,KAREN KERRIGAN,SECRETARY,KAREN KERRIGAN,KAREN,KERRIGAN,
AMERICANS FOR TAX REFORM,2014,GROVER G NORQUIST,PRESIDENT,GROVER G NORQUIST,GROVER,NORQUIST,G
AMERICANS FOR TAX REFORM,2014,CHRISTOPHER BUTLER,CHIEF OF STAFF,CHRISTOPHER BUTLER,CHRISTOPHER,BUTLER,
AMERICANS FOR TAX REFORM,2014,PETER BALKIN,VICE PRESIDENT,PETER BALKIN,PETER,BALKIN,
AMERICANS FOR TAX REFORM,2014,KAREN KERRIGAN,SECRETARY,KAREN KERRIGAN,KAREN,KERRIGAN,
AMERICANS FOR TAX REFORM,2013,GROVER G NORQUIST,PRESIDENT,GROVER G NORQUIST,GROVER,NORQUIST,G
AMERICANS FOR TAX REFORM,2013,PETER BALKIN,VICE PRESIDENT,PETER BALKIN,PETER,BALKIN,
AMERICANS FOR TAX REFORM,2013,STEVE MASTY,SECRETARY,STEVE MASTY,STEVE,MASTY,
AMERICANS FOR TAX REFORM,2013,KAREN KERRIGAN,SECRETARY,KAREN KERRIGAN,KAREN,KERRIGAN,
AMERICANS FOR TAX REFORM,2012,GROVER G NORQUIST,PRESIDENT,GROVER G NORQUIST,GROVER,NORQUIST,G
AMERICANS FOR TAX REFORM,2012,PETER BALKIN,VICE PRESIDENT,PETER BALKIN,PETER,BALKIN,
AMERICANS FOR TAX REFORM,2012,STEVE MASTY,SECRETARY,STEVE MASTY,STEVE,MASTY,
AMERICANS FOR TAX REFORM,2011,GROVER G NORQUIST,PRESIDENT,GROVER G NORQUIST,GROVER,NORQUIST,G
AMERICANS FOR TAX REFORM,2011,PETER BALKIN,VICE PRESIDENT,PETER BALKIN,PETER,BALKIN,
AMERICANS FOR TAX REFORM,2011,STEVE MASTY,SECRETARY,STEVE MASTY,STEVE,MASTY,
AMERICANS FOR TAX REFORM,2010,GROVER G. NORQUIST,PRESIDENT/DIRECTOR,GROVER G NORQUIST,GROVER,NORQUIST,G
AMERICANS FOR TAX REFORM,2010,PETER BALKIN,VICE PRESIDENT/DIRECTOR,PETER BALKIN,PETER,BALKIN,
AMERICANS FOR TAX REFORM,2010,STEVE MASTY,SECRETARY/DIRECTOR,STEVE MASTY,STEVE,MASTY,
AMERICANS FOR TAX REFORM,2009,GROVER G. NORQUIST,PRESIDENT/DIRECTOR,GROVER G NORQUIST,GROVER,NORQUIST,G
AMERICANS FOR TAX REFORM,2009,PETER BALKIN,VICE PRESIDENT/DIRECTOR,PETER BALKIN,PETER,BALKIN,
AMERICANS FOR TAX REFORM,2009,STEVE MASTY,SECRETARY/DIRECTOR,STEVE MASTY,STEVE,MASTY,
AMERICANS FOR TAX REFORM,2008,GROVER G. NORQUIST,PRESIDENT/DIRECTOR,GROVER G NORQUIST,GROVER,NORQUIST,G
AMERICANS FOR TAX REFORM,2008,CHRISTOPHER BUTLER,CHIEF OF STAFF,CHRISTOPHER BUTLER,CHRISTOPHER,BUTLER,
AMERICANS FOR TAX REFORM,2008,PETER BALKIN,VICE PRESIDENT/DIRECTOR,PETER BALKIN,PETER,BALKIN,
AMERICANS FOR TAX REFORM,2008,STEVE MASTY,SECRETARY/DIRECTOR,STEVE MASTY,STEVE,MASTY,
AMERICANS FOR TAX REFORM,2007,GROVER G. NORQUIST,PRESIDENT/DIRECTOR,GROVER G NORQUIST,GROVER,NORQUIST,G
AMERICANS FOR TAX REFORM,2007,GROVER G. NORQUIST RETROACTIVE PAY,PRESIDENT/DIRECTOR,GROVER G NORQUIST RETROACTIVE PAY,GROVER,PAY,G NORQUIST RETROACTIVE
AMERICANS FOR TAX REFORM,2007,STEVE MASTY,SECRETARY/DIRECTOR,STEVE MASTY,STEVE,MASTY,
AMERICANS FOR TAX REFORM,2007,PETER BALKIN,VICE PRESIDENT/DIRECTOR,PETER BALKIN,PETER,BALKIN,
AMERICANS FOR TAX REFORM,2005,GROVER G. NORQUIST,PRESIDENT/TREASURER,GROVER G NORQUIST,GROVER,NORQUIST,G
AMERICANS FOR TAX REFORM,2005,GROVER G. NORQUIST,PRESIDENT/TREASURER,GROVER G NORQUIST,GROVER,NORQUIST,G
AMERICANS FOR TAX REFORM,2005,PETER BALKIN,VICE PRESIDENT,PETER BALKIN,PETER,BALKIN,
AMERICANS FOR TAX REFORM,2005,KAREN KERRIGAN,SECRETARY,KAREN KERRIGAN,KAREN,KERRIGAN,
AMERICANS FOR TAX REFORM,2004,GROVER G. NORQUIST,PRESIDENT/TREASURER,GROVER G NORQUIST,GROVER,NORQUIST,G
AMERICANS FOR TAX REFORM,2004,KAREN KERRIGAN,SECRETARY,KAREN KERRIGAN,KAREN,KERRIGAN,
AMERICANS FOR TAX REFORM,2004,PETER BALKIN,VICE PRESIDENT,PETER BALKIN,PETER,BALKIN,
INDEPENDENT WOMEN'S FORUM,2018,Carrie Lukas,Secretary,CARRIE LUKAS,CARRIE,LUKAS,
INDEPENDENT WOMEN'S FORUM,2018,Amber Schwartz,Executive Vice President,AMBER SCHWARTZ,AMBER,SCHWARTZ,
INDEPENDENT WOMEN'S FORUM,2018,Peter Lips,Treasurer,PETER LIPS,PETER,LIPS,
INDEPENDENT WOMEN'S FORUM,2018,Heather R Higgins,Chairman of the Board,HEATHER R HIGGINS,HEATHER,HIGGINS,R
INDEPENDENT WOMEN'S FORUM,2018,Yvonne S Boice,Director,YVONNE S BOICE,YVONNE,BOICE,S
INDEPENDENT WOMEN'S FORUM,2018,Giovanna Cugnasca,Director,GIOVANNA CUGNASCA,GIOVANNA,CUGNASCA,
INDEPENDENT WOMEN'S FORUM,2018,Nan Hayworth,Director,NAN HAYWORTH,NAN,HAYWORTH,
INDEPENDENT WOMEN'S FORUM,2018,Adele Malpass,Director,ADELE MALPASS,ADELE,MALPASS,
INDEPENDENT WOMEN'S FORUM,2018,Abby Moffat,Director,ABBY MOFFAT,ABBY,MOFFAT,
INDEPENDENT WOMEN'S FORUM,2018,Myles Pollin,Director,MYLES POLLIN,MYLES,POLLIN,
INDEPENDENT WOMEN'S FORUM,2017,AMBER SCHWARTZ,Executive Vice President,AMBER SCHWARTZ,AMBER,SCHWARTZ,
INDEPENDENT WOMEN'S FORUM,2017,CARRIE LUKAS,Secretary,CARRIE LUKAS,CARRIE,LUKAS,
INDEPENDENT WOMEN'S FORUM,2017,PETER LIPS,Treasurer,PETER LIPS,PETER,LIPS,
INDEPENDENT WOMEN'S FORUM,2017,HEATHER R HIGGINS,Chairman of the Board,HEATHER R HIGGINS,HEATHER,HIGGINS,R
INDEPENDENT WOMEN'S FORUM,2017,YVONNE S BOICE,Director,YVONNE S BOICE,YVONNE,BOICE,S
INDEPENDENT WOMEN'S FORUM,2017,GIOVANNA CUGNASCA,Director,GIOVANNA CUGNASCA,GIOVANNA,CUGNASCA,
INDEPENDENT WOMEN'S FORUM,2017,NAN HAYWORTH,Director,NAN HAYWORTH,NAN,HAYWORTH,
INDEPENDENT WOMEN'S FORUM,2017,ADELE MALPASS,Director,ADELE MALPASS,ADELE,MALPASS,
INDEPENDENT WOMEN'S FORUM,2017,LARRY KUDLOW,Director,LARRY KUDLOW,LARRY,KUDLOW,
INDEPENDENT WOMEN'S FORUM,2017,ABBY MOFFAT,Director,ABBY MOFFAT,ABBY,MOFFAT,
INDEPENDENT WOMEN'S FORUM,2017,MYLES POLLIN,Director,MYLES POLLIN,MYLES,POLLIN,
INDEPENDENT WOMEN'S FORUM,2016,SABRINA SCHAEFFER,President,SABRINA SCHAEFFER,SABRINA,SCHAEFFER,
INDEPENDENT WOMEN'S FORUM,2016,CARRIE LUKAS,Secretary,CARRIE LUKAS,CARRIE,LUKAS,
INDEPENDENT WOMEN'S FORUM,2016,PETER LIPS,Treasurer,PETER LIPS,PETER,LIPS,
INDEPENDENT WOMEN'S FORUM,2016,HEATHER R HIGGINS,Chairman of the Board,HEATHER R HIGGINS,HEATHER,HIGGINS,R
INDEPENDENT WOMEN'S FORUM,2016,YVONNE S BOICE,Director,YVONNE S BOICE,YVONNE,BOICE,S
INDEPENDENT WOMEN'S FORUM,2016,GIOVANNA CUGNASCA,Director,GIOVANNA CUGNASCA,GIOVANNA,CUGNASCA,
INDEPENDENT WOMEN'S FORUM,2016,NAN HAYWORTH,Director,NAN HAYWORTH,NAN,HAYWORTH,
INDEPENDENT WOMEN'S FORUM,2016,ADELE MALPASS,Director,ADELE MALPASS,ADELE,MALPASS,
INDEPENDENT WOMEN'S FORUM,2016,LARRY KUDLOW,Director,LARRY KUDLOW,LARRY,KUDLOW,
INDEPENDENT WOMEN'S FORUM,2016,ABBY MOFFAT,Director,ABBY MOFFAT,ABBY,MOFFAT,
INDEPENDENT WOMEN'S FORUM,2016,MYLES POLLIN,Director,MYLES POLLIN,MYLES,POLLIN,
INDEPENDENT WOMEN'S FORUM,2015,Sabrina Schaeffer,President,SABRINA SCHAEFFER,SABRINA,SCHAEFFER,
INDEPENDENT WOMEN'S FORUM,2015,Carrie Lukas,Secretary,CARRIE LUKAS,CARRIE,LUKAS,
INDEPENDENT WOMEN'S FORUM,2015,Peter Lips,Treasurer,PETER LIPS,PETER,LIPS,
INDEPENDENT WOMEN'S FORUM,2015,Heather R. Higgins,Chairman of the Board,HEATHER R HIGGINS,HEATHER,HIGGINS,R
INDEPENDENT WOMEN'S FORUM,2015,Yvonne S. Boice,Director,YVONNE S BOICE,YVONNE,BOICE,S
INDEPENDENT WOMEN'S FORUM,2015,Giovanna Cugnasca,Director,GIOVANNA CUGNASCA,GIOVANNA,CUGNASCA,
INDEPENDENT WOMEN'S FORUM,2015,Kellyanne Conway,Director,KELLYANNE CONWAY,KELLYANNE,CONWAY,
INDEPENDENT WOMEN'S FORUM,2015,Nan Hayworth,Director,NAN HAYWORTH,NAN,HAYWORTH,
INDEPENDENT WOMEN'S FORUM,2015,Adele Malpass,Director,ADELE MALPASS,ADELE,MALPASS,
INDEPENDENT WOMEN'S FORUM,2014,SABRINA SCHAEFFER,President,SABRINA SCHAEFFER,SABRINA,SCHAEFFER,
INDEPENDENT WOMEN'S FORUM,2014,CARRIE LUKAS,Secretary,CARRIE LUKAS,CARRIE,LUKAS,
INDEPENDENT WOMEN'S FORUM,2014,PETER LIPS,Treasurer,PETER LIPS,PETER,LIPS,
INDEPENDENT WOMEN'S FORUM,2014,HEATHER R HIGGINS,Chairman of the Board,HEATHER R HIGGINS,HEATHER,HIGGINS,R
INDEPENDENT WOMEN'S FORUM,2014,YVONNE S BOICE,Director,YVONNE S BOICE,YVONNE,BOICE,S
INDEPENDENT WOMEN'S FORUM,2014,GIOVANNA CUGNASCA,Director,GIOVANNA CUGNASCA,GIOVANNA,CUGNASCA,
INDEPENDENT WOMEN'S FORUM,2014,KELLYANNE CONWAY,Director,KELLYANNE CONWAY,KELLYANNE,CONWAY,
INDEPENDENT WOMEN'S FORUM,2014,NAN HAYWORTH,Director,NAN HAYWORTH,NAN,HAYWORTH,
INDEPENDENT WOMEN'S FORUM,2014,LISA GABLE,Director,LISA GABLE,LISA,GABLE,
INDEPENDENT WOMEN'S FORUM,2013,SABRINA SCHAEFFER,President,SABRINA SCHAEFFER,SABRINA,SCHAEFFER,
INDEPENDENT WOMEN'S FORUM,2013,CARRIE LUKAS,Secretary,CARRIE LUKAS,CARRIE,LUKAS,
INDEPENDENT WOMEN'S FORUM,2013,PETER LIPS,Treasurer,PETER LIPS,PETER,LIPS,
INDEPENDENT WOMEN'S FORUM,2013,HEATHER R HIGGINS,Chairman of the Board,HEATHER R HIGGINS,HEATHER,HIGGINS,R
INDEPENDENT WOMEN'S FORUM,2013,YVONNE S BOICE,Director,YVONNE S BOICE,YVONNE,BOICE,S
INDEPENDENT WOMEN'S FORUM,2013,GIOVANNA CUGNASCA,Director,GIOVANNA CUGNASCA,GIOVANNA,CUGNASCA,
INDEPENDENT WOMEN'S FORUM,2013,MARY ARNOLD,Director,MARY ARNOLD,MARY,ARNOLD,
INDEPENDENT WOMEN'S FORUM,2013,NAN HAYWORTH,Director,NAN HAYWORTH,NAN,HAYWORTH,
INDEPENDENT WOMEN'S FORUM,2012,SABRINA SCHAEFFER,President,SABRINA SCHAEFFER,SABRINA,SCHAEFFER,
INDEPENDENT WOMEN'S FORUM,2012,CARRIE LUKAS,Secretary,CARRIE LUKAS,CARRIE,LUKAS,
INDEPENDENT WOMEN'S FORUM,2012,PETER LIPS,Treasurer,PETER LIPS,PETER,LIPS,
INDEPENDENT WOMEN'S FORUM,2012,HEATHER R HIGGINS,Chairman of the Board,HEATHER R HIGGINS,HEATHER,HIGGINS,R
INDEPENDENT WOMEN'S FORUM,2012,YVONNE S BOICE,Director,YVONNE S BOICE,YVONNE,BOICE,S
INDEPENDENT WOMEN'S FORUM,2012,GIOVANNA CUGNASCA,Director,GIOVANNA CUGNASCA,GIOVANNA,CUGNASCA,
INDEPENDENT WOMEN'S FORUM,2012,MARY ARNOLD,Director,MARY ARNOLD,MARY,ARNOLD,
INDEPENDENT WOMEN'S FORUM,2012,NAN HAYWORTH,Director,NAN HAYWORTH,NAN,HAYWORTH,
INDEPENDENT WOMEN'S FORUM,2012,MICHAELON WRIGHT,Director,MICHAELON WRIGHT,MICHAELON,WRIGHT,
INDEPENDENT WOMEN'S FORUM,2011,HEATHER R HIGGINS,Chairman of the Board,HEATHER R HIGGINS,HEATHER,HIGGINS,R
INDEPENDENT WOMEN'S FORUM,2011,YVONNE S BOICE,Director,YVONNE S BOICE,YVONNE,BOICE,S
INDEPENDENT WOMEN'S FORUM,2011,CAROL T CRAWFORD,Director,CAROL T CRAWFORD,CAROL,CRAWFORD,T
INDEPENDENT WOMEN'S FORUM,2011,MARY ARNOLD,Director,MARY ARNOLD,MARY,ARNOLD,
INDEPENDENT WOMEN'S FORUM,2011,JOANN MEDERO,Director,JOANN MEDERO,JOANN,MEDERO,
INDEPENDENT WOMEN'S FORUM,2010,MICHELLE BERNARD,President and CEO,MICHELLE BERNARD,MICHELLE,BERNARD,
INDEPENDENT WOMEN'S FORUM,2010,HEATHER R HIGGINS,Chairman of the Board,HEATHER R HIGGINS,HEATHER,HIGGINS,R
INDEPENDENT WOMEN'S FORUM,2010,MARY ARNOLD,Board Member,MARY ARNOLD,MARY,ARNOLD,
INDEPENDENT WOMEN'S FORUM,2010,YVONNE BOICE,Board Member,YVONNE BOICE,YVONNE,BOICE,
INDEPENDENT WOMEN'S FORUM,2010,CAROL CRAWFORD,Board Member,CAROL CRAWFORD,CAROL,CRAWFORD,
INDEPENDENT WOMEN'S FORUM,2010,MARY BETH JARVIS,Board Member,MARY BETH JARVIS,MARY,JARVIS,BETH
INDEPENDENT WOMEN'S FORUM,2010,JOANNE MEDERO,Board Member,JOANNE MEDERO,JOANNE,MEDERO,
INDEPENDENT WOMEN'S FORUM,2009,Michelle Bernard,President and CEO,MICHELLE BERNARD,MICHELLE,BERNARD,
INDEPENDENT WOMEN'S FORUM,2009,Heather R. Higgins,Chairman of the Board,HEATHER R HIGGINS,HEATHER,HIGGINS,R
INDEPENDENT WOMEN'S FORUM,2009,Mary Arnold,Board member,MARY ARNOLD,MARY,ARNOLD,
INDEPENDENT WOMEN'S FORUM,2009,Yvonne Boice,Board member,YVONNE BOICE,YVONNE,BOICE,
INDEPENDENT WOMEN'S FORUM,2009,Carol Crawford,Board member,CAROL CRAWFORD,CAROL,CRAWFORD,
INDEPENDENT WOMEN'S FORUM,2009,Jennifer Ashworth Dinh,Board member,JENNIFER ASHWORTH DINH,JENNIFER,DINH,ASHWORTH
INDEPENDENT WOMEN'S FORUM,2009,Mary Beth Jarvis,Board member,MARY BETH JARVIS,MARY,JARVIS,BETH
INDEPENDENT WOMEN'S FORUM,2009,Randy Parris Kendrick,Board member,RANDY PARRIS KENDRICK,RANDY,KENDRICK,PARRIS
INDEPENDENT WOMEN'S FORUM,2009,Lawrence Kudlow,Board member,LAWRENCE KUDLOW,LAWRENCE,KUDLOW,
INDEPENDENT WOMEN'S FORUM,2009,Joanne Medero,Board member,JOANNE MEDERO,JOANNE,MEDERO,
INDEPENDENT WOMEN'S FORUM,2008,MICHELLE BERNARD,PRESIDENT,MICHELLE BERNARD,MICHELLE,BERNARD,
INDEPENDENT WOMEN'S FORUM,2008,HEATHER HIGGINS,CHAIRMAN OF THE BOARD,HEATHER HIGGINS,HEATHER,HIGGINS,
INDEPENDENT WOMEN'S FORUM,2008,CAROL CRAWFORD,BOARD MEMBER,CAROL CRAWFORD,CAROL,CRAWFORD,
INDEPENDENT WOMEN'S FORUM,2008,RANDY PARRIS KENDRICK,BOARD MEMBER,RANDY PARRIS KENDRICK,RANDY,KENDRICK,PARRIS
INDEPENDENT WOMEN'S FORUM,2008,MARY ARNOLD,BOARD MEMBER,MARY ARNOLD,MARY,ARNOLD,
INDEPENDENT WOMEN'S FORUM,2008,YVONNE S. BOICE,BOARD MEMBER,YVONNE S BOICE,YVONNE,BOICE,S
INDEPENDENT WOMEN'S FORUM,2008,JENNIFER ASHWORTH DINH,BOARD MEMBER,JENNIFER ASHWORTH DINH,JENNIFER,DINH,ASHWORTH
INDEPENDENT WOMEN'S FORUM,2008,MARY BETH JARVIS,BOARD MEMBER,MARY BETH JARVIS,MARY,JARVIS,BETH
INDEPENDENT WOMEN'S FORUM,2008,JOANNE T. MEDERO,BOARD MEMBER,JOANNE T MEDERO,JOANNE,MEDERO,T
INDEPENDENT WOMEN'S FORUM,2008,LAWRENCE KUDLOW,BOARD MEMBER,LAWRENCE KUDLOW,LAWRENCE,KUDLOW,
INDEPENDENT WOMEN'S FORUM,2007,Michelle Bernard,President,MICHELLE BERNARD,MICHELLE,BERNARD,
INDEPENDENT WOMEN'S FORUM,2007,Regina Truslow,Exec Assistant/Secretary,REGINA TRUSLOW,REGINA,TRUSLOW,
INDEPENDENT WOMEN'S FORUM,2007,Randy Kendrick,Director,RANDY KENDRICK,RANDY,KENDRICK,
INDEPENDENT WOMEN'S FORUM,2007,Lawrence Kudlow,Director,LAWRENCE KUDLOW,LAWRENCE,KUDLOW,
INDEPENDENT WOMEN'S FORUM,2007,Mary Arnold,Director,MARY ARNOLD,MARY,ARNOLD,
INDEPENDENT WOMEN'S FORUM,2007,Carol Crawford,Director,CAROL CRAWFORD,CAROL,CRAWFORD,
INDEPENDENT WOMEN'S FORUM,2007,Heather Higgins,Chairman,HEATHER HIGGINS,HEATHER,HIGGINS,
INDEPENDENT WOMEN'S FORUM,2006,Michaelle Bernard,President,MICHAELLE BERNARD,MICHAELLE,BERNARD,
INDEPENDENT WOMEN'S FORUM,2006,Martha Hutto,CFO/Treasurer,MARTHA HUTTO,MARTHA,HUTTO,
INDEPENDENT WOMEN'S FORUM,2006,Regina Truslow,Exec Assistant/ Secretary,REGINA TRUSLOW,REGINA,TRUSLOW,
INDEPENDENT WOMEN'S FORUM,2006,Nancy Pfotenhauer,Director,NANCY PFOTENHAUER,NANCY,PFOTENHAUER,
INDEPENDENT WOMEN'S FORUM,2006,Lawrence Kudlow,Director,LAWRENCE KUDLOW,LAWRENCE,KUDLOW,
INDEPENDENT WOMEN'S FORUM,2006,Ricky Silberman,Director,RICKY SILBERMAN,RICKY,SILBERMAN,
INDEPENDENT WOMEN'S FORUM,2006,Mary Arnold,Director,MARY ARNOLD,MARY,ARNOLD,
INDEPENDENT WOMEN'S FORUM,2006,Carol Crawford,Director,CAROL CRAWFORD,CAROL,CRAWFORD,
INDEPENDENT WOMEN'S FORUM,2006,Heather Higgins,Chairman,HEATHER HIGGINS,HEATHER,HIGGINS,
INDEPENDENT WOMEN'S FORUM,2006,Randy Kendrick,Director,RANDY KENDRICK,RANDY,KENDRICK,
INDEPENDENT WOMEN'S FORUM,2005,Michelle Bernard,Senior VP,MICHELLE BERNARD,MICHELLE,BERNARD,
INDEPENDENT WOMEN'S FORUM,2005,Arianne Massey,COO/SEc/TREAS,ARIANNE MASSEY,ARIANNE,MASSEY,
INDEPENDENT WOMEN'S FORUM,2005,Nancy Pfotenhauer,Pres/ Director,NANCY PFOTENHAUER,NANCY,PFOTENHAUER,
INDEPENDENT WOMEN'S FORUM,2005,Heather Higgins,Chairman,HEATHER HIGGINS,HEATHER,HIGGINS,
INDEPENDENT WOMEN'S FORUM,2005,Ricky Silberman,Director,RICKY SILBERMAN,RICKY,SILBERMAN,
INDEPENDENT WOMEN'S FORUM,2005,Lawrence Kudlow,Director,LAWRENCE KUDLOW,LAWRENCE,KUDLOW,
INDEPENDENT WOMEN'S FORUM,2005,Carol Crawford,Director,CAROL CRAWFORD,CAROL,CRAWFORD,
INDEPENDENT WOMEN'S FORUM,2005,Randy Kendrick,Director,RANDY KENDRICK,RANDY,KENDRICK,
INDEPENDENT WOMEN'S FORUM,2005,Mary Arnold,Director,MARY ARNOLD,MARY,ARNOLD,
INDEPENDENT WOMEN'S FORUM,2004,Nancy Pfotenhauer,Pres/Director,NANCY PFOTENHAUER,NANCY,PFOTENHAUER,
INDEPENDENT WOMEN'S FORUM,2004,Arianne Massey,COO/Sec/Treas,ARIANNE MASSEY,ARIANNE,MASSEY,
INDEPENDENT WOMEN'S FORUM,2004,Michael Berry,Former COO/Treas,MICHAEL BERRY,MICHAEL,BERRY,
INDEPENDENT WOMEN'S FORUM,2004,Lawrence Kudlow,Director,LAWRENCE KUDLOW,LAWRENCE,KUDLOW,
INDEPENDENT WOMEN'S FORUM,2004,Heather Higgins,Chairman,HEATHER HIGGINS,HEATHER,HIGGINS,
INDEPENDENT WOMEN'S FORUM,2004,Mary Arnold,Director,MARY ARNOLD,MARY,ARNOLD,
INDEPENDENT WOMEN'S FORUM,2004,Carol Crawford,Director,CAROL CRAWFORD,CAROL,CRAWFORD,
INDEPENDENT WOMEN'S FORUM,2004,Randy Kendrick,Director,RANDY KENDRICK,RANDY,KENDRICK,
INDEPENDENT WOMEN'S FORUM,2004,Ricky Silberman,Director,RICKY SILBERMAN,RICKY,SILBERMAN,
INDEPENDENT WOMEN'S FORUM,2003,Nancy Pfotenhauer,Pres/Director,NANCY PFOTENHAUER,NANCY,PFOTENHAUER,
INDEPENDENT WOMEN'S FORUM,2003,Michael Berry,COO/Treasurer,MICHAEL BERRY,MICHAEL,BERRY,
INDEPENDENT WOMEN'S FORUM,2003,Grace Terzian,VP/Secretary,GRACE TERZIAN,GRACE,TERZIAN,
INDEPENDENT WOMEN'S FORUM,2003,Wendy Lee Gramm,Director,WENDY LEE GRAMM,WENDY,GRAMM,LEE
INDEPENDENT WOMEN'S FORUM,2003,Sally Pipes,Director,SALLY PIPES,SALLY,PIPES,
INDEPENDENT WOMEN'S FORUM,2003,Ricky Silberman,Chairman,RICKY SILBERMAN,RICKY,SILBERMAN,
INDEPENDENT WOMEN'S FORUM,2003,Carol Crawford,Director,CAROL CRAWFORD,CAROL,CRAWFORD,
INDEPENDENT WOMEN'S FORUM,2003,Heather Higgins,Vice Chairman,HEATHER HIGGINS,HEATHER,HIGGINS,
INDEPENDENT WOMEN'S FORUM,2003,Kimberly O. Dennis,Director,KIMBERLY O DENNIS,KIMBERLY,DENNIS,O
INDEPENDENT WOMEN'S FORUM,2002,Nancy Pfotenhauer,Pres/Director,NANCY PFOTENHAUER,NANCY,PFOTENHAUER,
